runs_left,balls_left,wickets_left,total_runs_x,cur_run_rate,req_run_rate,result
144,103,8,159,5.294117647058823,8.388349514563107,0
142,102,8,159,5.666666666666667,8.352941176470589,0
138,101,8,159,6.631578947368421,8.198019801980198,0
138,100,8,159,6.3,8.28,0
138,99,7,159,6.0,8.363636363636363,0
138,98,7,159,5.727272727272728,8.448979591836734,0
138,97,7,159,5.478260869565218,8.536082474226804,0
138,96,7,159,5.25,8.625,0
138,95,7,159,5.04,8.715789473684211,0
138,94,7,159,4.846153846153846,8.808510638297872,0
138,93,7,159,4.666666666666667,8.903225806451612,0
138,92,7,159,4.5,9.0,0
138,91,7,159,4.344827586206897,9.0989010989011,0
138,90,7,159,4.2,9.2,0
138,89,7,159,4.064516129032258,9.303370786516854,0
137,88,7,159,4.125,9.340909090909092,0
137,87,7,159,4.0,9.448275862068966,0
135,86,7,159,4.235294117647059,9.418604651162791,0
135,85,6,159,4.114285714285714,9.529411764705882,0
131,84,6,159,4.666666666666667,9.357142857142858,0
129,83,6,159,4.864864864864865,9.325301204819278,0
128,82,6,159,4.894736842105263,9.365853658536585,0
128,81,6,159,4.769230769230769,9.48148148148148,0
127,80,6,159,4.8,9.525,0
127,79,6,159,4.682926829268292,9.645569620253164,0
126,78,6,159,4.714285714285714,9.692307692307692,0
126,77,6,159,4.604651162790698,9.818181818181818,0
125,76,6,159,4.636363636363637,9.86842105263158,0
125,75,6,159,4.533333333333333,10.0,0
124,74,6,159,4.565217391304348,10.054054054054054,0
123,73,6,159,4.595744680851064,10.10958904109589,0
119,72,6,159,5.0,9.916666666666666,0
118,71,6,159,5.020408163265306,9.971830985915492,0
118,71,6,159,5.020408163265306,9.971830985915492,0
117,70,6,159,5.04,10.028571428571428,0
117,69,6,159,4.941176470588236,10.173913043478262,0
117,68,6,159,4.846153846153846,10.323529411764708,0
116,67,6,159,4.867924528301887,10.388059701492535,0
116,66,6,159,4.777777777777778,10.545454545454543,0
115,65,6,159,4.8,10.615384615384617,0
114,64,6,159,4.821428571428571,10.6875,0
108,63,6,159,5.368421052631579,10.285714285714286,0
104,62,6,159,5.689655172413793,10.064516129032258,0
103,61,6,159,5.694915254237288,10.131147540983608,0
102,60,6,159,5.7,10.2,0
102,59,6,159,5.60655737704918,10.372881355932204,0
102,58,6,159,5.516129032258065,10.551724137931034,0
101,57,6,159,5.523809523809524,10.63157894736842,0
97,56,6,159,5.8125,10.392857142857142,0
96,55,6,159,5.815384615384615,10.472727272727273,0
95,54,6,159,5.818181818181818,10.555555555555555,0
95,53,6,159,5.731343283582089,10.754716981132075,0
94,52,6,159,5.735294117647059,10.846153846153848,0
90,51,6,159,6.0,10.588235294117649,0
90,50,6,159,5.914285714285715,10.8,0
89,49,6,159,5.915492957746479,10.89795918367347,0
85,48,6,159,6.166666666666667,10.625,0
84,47,6,159,6.164383561643835,10.72340425531915,0
83,46,6,159,6.162162162162162,10.826086956521738,0
82,45,6,159,6.16,10.933333333333334,0
81,44,6,159,6.157894736842105,11.045454545454543,0
77,43,6,159,6.3896103896103895,10.744186046511627,0
76,42,6,159,6.384615384615385,10.857142857142858,0
76,41,6,159,6.30379746835443,11.121951219512194,0
74,40,6,159,6.375,11.1,0
73,39,6,159,6.37037037037037,11.23076923076923,0
73,38,6,159,6.2926829268292686,11.526315789473683,0
72,37,6,159,6.289156626506024,11.675675675675675,0
71,36,6,159,6.285714285714286,11.833333333333334,0
70,35,6,159,6.282352941176471,12.0,0
69,34,6,159,6.27906976744186,12.176470588235292,0
68,33,6,159,6.275862068965517,12.363636363636363,0
67,32,6,159,6.2727272727272725,12.5625,0
63,31,6,159,6.47191011235955,12.193548387096774,0
61,30,6,159,6.533333333333333,12.2,0
55,29,6,159,6.857142857142857,11.379310344827584,0
54,28,6,159,6.8478260869565215,11.571428571428571,0
54,27,6,159,6.774193548387097,12.0,0
53,26,6,159,6.76595744680851,12.23076923076923,0
52,25,6,159,6.757894736842105,12.48,0
51,24,6,159,6.75,12.75,0
47,23,6,159,6.927835051546392,12.26086956521739,0
47,22,6,159,6.857142857142857,12.818181818181818,0
46,21,6,159,6.848484848484849,13.142857142857142,0
44,20,6,159,6.9,13.2,0
43,19,6,159,6.891089108910891,13.578947368421051,0
42,18,6,159,6.882352941176471,14.0,0
40,17,6,159,6.932038834951456,14.117647058823527,0
34,17,6,159,7.281553398058253,12.0,0
28,16,6,159,7.5576923076923075,10.5,0
27,15,6,159,7.542857142857143,10.8,0
27,14,6,159,7.471698113207547,11.571428571428571,0
26,13,6,159,7.457943925233645,12.0,0
26,12,6,159,7.388888888888889,13.0,0
25,11,6,159,7.376146788990826,13.636363636363637,0
21,10,6,159,7.527272727272727,12.6,0
20,9,6,159,7.513513513513513,13.333333333333334,0
19,8,6,159,7.5,14.25,0
15,7,6,159,7.646017699115045,12.857142857142858,0
14,6,6,159,7.631578947368421,14.0,0
13,5,6,159,7.617391304347826,15.6,0
12,4,6,159,7.603448275862069,18.0,0
6,3,6,159,7.846153846153846,12.0,0
6,2,6,159,7.779661016949152,18.0,0
5,1,6,159,7.764705882352941,30.0,0
1,119,6,159,948.0,0.0504201680672268,1
0,118,6,159,477.0,0.0,1
0,117,6,159,318.0,0.0,1
0,116,6,159,238.5,0.0,1
0,115,6,159,190.8,0.0,1
0,114,6,159,159.0,0.0,1
176,119,10,176,0.0,8.873949579831933,1
172,118,10,176,12.0,8.745762711864407,1
172,117,10,176,8.0,8.820512820512821,1
171,116,10,176,7.5,8.844827586206897,1
167,115,10,176,10.8,8.71304347826087,1
167,114,10,176,9.0,8.789473684210526,1
167,113,10,176,7.714285714285714,8.867256637168142,1
166,112,10,176,7.5,8.892857142857142,1
165,111,10,176,7.333333333333333,8.91891891891892,1
164,110,10,176,7.2,8.945454545454545,1
164,109,10,176,6.545454545454546,9.027522935779816,1
163,108,10,176,6.5,9.055555555555555,1
162,107,10,176,6.461538461538462,9.08411214953271,1
162,106,10,176,6.0,9.169811320754716,1
158,105,10,176,7.2,9.028571428571428,1
158,104,10,176,6.75,9.115384615384617,1
157,103,10,176,6.705882352941177,9.145631067961164,1
153,102,10,176,7.666666666666667,9.0,1
152,101,10,176,7.578947368421052,9.029702970297029,1
151,101,10,176,7.894736842105263,8.970297029702971,1
147,100,10,176,8.7,8.82,1
143,99,10,176,9.428571428571429,8.666666666666666,1
137,98,10,176,10.636363636363637,8.387755102040817,1
133,97,10,176,11.217391304347826,8.22680412371134,1
132,96,10,176,11.0,8.25,1
131,95,10,176,10.8,8.273684210526316,1
130,94,10,176,10.615384615384617,8.297872340425531,1
128,93,10,176,10.666666666666666,8.258064516129032,1
128,92,10,176,10.285714285714286,8.347826086956522,1
127,91,10,176,10.137931034482758,8.373626373626374,1
127,90,10,176,9.8,8.466666666666667,1
123,89,10,176,10.258064516129032,8.292134831460674,1
123,88,10,176,9.9375,8.386363636363637,1
122,87,10,176,9.818181818181818,8.413793103448276,1
122,86,10,176,9.529411764705882,8.511627906976743,1
120,85,10,176,9.6,8.470588235294118,1
120,84,10,176,9.333333333333334,8.571428571428571,1
119,83,10,176,9.243243243243244,8.602409638554217,1
119,82,10,176,9.0,8.707317073170731,1
118,81,10,176,8.923076923076923,8.74074074074074,1
117,80,10,176,8.85,8.775,1
117,79,10,176,8.634146341463415,8.886075949367088,1
115,78,10,176,8.714285714285714,8.846153846153847,1
114,77,10,176,8.651162790697674,8.883116883116884,1
113,76,10,176,8.590909090909092,8.921052631578947,1
113,75,9,176,8.4,9.04,1
112,74,9,176,8.347826086956522,9.08108108108108,1
112,73,8,176,8.170212765957446,9.205479452054794,1
112,72,8,176,8.0,9.333333333333334,1
111,71,8,176,7.959183673469388,9.380281690140846,1
110,70,8,176,7.92,9.428571428571429,1
109,69,8,176,7.882352941176471,9.478260869565217,1
109,68,7,176,7.730769230769231,9.617647058823527,1
109,67,7,176,7.584905660377358,9.761194029850746,1
109,66,7,176,7.444444444444445,9.909090909090908,1
109,65,7,176,7.309090909090909,10.06153846153846,1
107,64,7,176,7.392857142857143,10.03125,1
106,63,7,176,7.368421052631579,10.095238095238097,1
106,62,7,176,7.241379310344827,10.258064516129032,1
104,61,7,176,7.322033898305085,10.229508196721312,1
103,60,7,176,7.3,10.3,1
102,59,7,176,7.278688524590164,10.372881355932204,1
102,58,7,176,7.161290322580645,10.551724137931034,1
102,57,7,176,7.047619047619048,10.736842105263158,1
100,56,7,176,7.125,10.714285714285714,1
98,55,7,176,7.2,10.690909090909091,1
97,54,7,176,7.181818181818182,10.77777777777778,1
95,53,7,176,7.253731343283582,10.754716981132075,1
94,52,7,176,7.235294117647059,10.846153846153848,1
93,51,7,176,7.217391304347826,10.941176470588236,1
92,50,7,176,7.2,11.04,1
92,49,7,176,7.098591549295775,11.26530612244898,1
91,48,7,176,7.083333333333333,11.375,1
90,47,7,176,7.068493150684931,11.48936170212766,1
89,46,7,176,7.054054054054054,11.608695652173912,1
88,45,7,176,7.04,11.733333333333333,1
84,44,7,176,7.263157894736842,11.454545454545457,1
83,43,7,176,7.246753246753247,11.581395348837209,1
81,42,7,176,7.3076923076923075,11.571428571428571,1
80,41,7,176,7.291139240506329,11.707317073170731,1
79,40,7,176,7.275,11.85,1
78,39,7,176,7.2592592592592595,12.0,1
76,38,7,176,7.317073170731708,12.0,1
74,37,7,176,7.373493975903615,12.0,1
74,36,7,176,7.285714285714286,12.333333333333334,1
73,35,7,176,7.270588235294118,12.514285714285714,1
71,34,7,176,7.325581395348837,12.529411764705882,1
67,33,7,176,7.517241379310345,12.181818181818182,1
66,32,7,176,7.5,12.375,1
65,31,7,176,7.48314606741573,12.580645161290322,1
63,30,7,176,7.533333333333333,12.6,1
62,29,7,176,7.516483516483516,12.827586206896552,1
61,28,7,176,7.5,13.071428571428571,1
55,27,7,176,7.806451612903226,12.22222222222222,1
53,26,7,176,7.851063829787234,12.23076923076923,1
49,25,7,176,8.021052631578947,11.76,1
47,24,7,176,8.0625,11.75,1
46,23,7,176,8.041237113402062,12.0,1
44,22,7,176,8.081632653061224,12.0,1
42,21,7,176,8.121212121212121,12.0,1
38,20,7,176,8.28,11.4,1
34,19,7,176,8.435643564356436,10.736842105263158,1
33,18,7,176,8.411764705882353,11.0,1
27,17,7,176,8.679611650485437,9.529411764705882,1
23,16,7,176,8.826923076923077,8.625,1
22,15,7,176,8.8,8.8,1
21,14,7,176,8.773584905660377,9.0,1
21,13,6,176,8.69158878504673,9.692307692307692,1
21,12,6,176,8.61111111111111,10.5,1
19,11,6,176,8.642201834862385,10.363636363636363,1
19,10,6,176,8.563636363636364,11.4,1
19,9,6,176,8.486486486486486,12.666666666666666,1
18,8,6,176,8.464285714285714,13.5,1
17,7,6,176,8.442477876106194,14.571428571428571,1
16,6,6,176,8.421052631578947,16.0,1
15,5,6,176,8.4,18.0,1
13,4,6,176,8.431034482758621,19.5,1
11,5,6,176,8.608695652173912,13.2,1
9,4,6,176,8.637931034482758,13.5,1
8,3,6,176,8.615384615384615,16.0,1
4,2,6,176,8.745762711864407,12.0,1
2,1,6,176,8.77310924369748,12.0,1
0,119,4,176,1056.0,0.0,0
138,119,10,138,0.0,6.957983193277311,1
138,118,10,138,0.0,7.016949152542373,1
137,117,10,138,2.0,7.0256410256410255,1
137,116,10,138,1.5,7.086206896551724,1
137,115,10,138,1.2,7.147826086956521,1
136,114,10,138,2.0,7.157894736842105,1
135,113,10,138,2.571428571428572,7.168141592920354,1
135,112,10,138,2.25,7.232142857142857,1
135,111,10,138,2.0,7.297297297297297,1
135,110,10,138,1.8,7.363636363636363,1
134,109,10,138,2.1818181818181817,7.376146788990826,1
128,108,10,138,5.0,7.111111111111111,1
127,107,10,138,5.076923076923077,7.121495327102804,1
127,107,10,138,5.076923076923077,7.121495327102804,1
125,106,10,138,5.571428571428571,7.075471698113208,1
125,105,10,138,5.2,7.142857142857143,1
124,104,10,138,5.25,7.153846153846154,1
124,103,10,138,4.941176470588236,7.223300970873787,1
120,102,10,138,6.0,7.0588235294117645,1
120,101,10,138,5.684210526315789,7.128712871287129,1
120,100,9,138,5.4,7.2,1
120,99,9,138,5.142857142857143,7.272727272727272,1
120,98,9,138,4.909090909090909,7.346938775510204,1
119,97,9,138,4.956521739130435,7.360824742268041,1
119,96,9,138,4.75,7.4375,1
119,95,9,138,4.56,7.515789473684211,1
119,94,9,138,4.384615384615385,7.595744680851064,1
118,93,9,138,4.444444444444445,7.612903225806452,1
117,92,9,138,4.5,7.630434782608695,1
117,91,9,138,4.344827586206897,7.714285714285714,1
117,90,9,138,4.2,7.8,1
117,89,9,138,4.064516129032258,7.887640449438202,1
116,89,9,138,4.258064516129032,7.820224719101123,1
116,88,9,138,4.125,7.909090909090909,1
116,87,9,138,4.0,8.0,1
112,86,9,138,4.588235294117647,7.813953488372093,1
110,85,9,138,4.8,7.764705882352941,1
104,84,9,138,5.666666666666667,7.428571428571429,1
104,83,9,138,5.513513513513513,7.518072289156627,1
104,82,9,138,5.368421052631579,7.609756097560975,1
102,81,9,138,5.538461538461538,7.555555555555555,1
100,80,9,138,5.7,7.5,1
99,79,9,138,5.7073170731707314,7.518987341772152,1
99,78,9,138,5.571428571428571,7.615384615384615,1
98,77,9,138,5.5813953488372094,7.636363636363637,1
97,77,9,138,5.72093023255814,7.558441558441558,1
96,76,9,138,5.727272727272728,7.578947368421052,1
95,75,9,138,5.733333333333333,7.6,1
93,74,9,138,5.869565217391305,7.54054054054054,1
93,73,9,138,5.74468085106383,7.643835616438356,1
93,72,9,138,5.625,7.75,1
93,71,9,138,5.510204081632653,7.859154929577465,1
92,70,9,138,5.52,7.885714285714286,1
92,69,9,138,5.411764705882353,8.0,1
91,68,9,138,5.423076923076923,8.029411764705882,1
87,67,9,138,5.773584905660377,7.791044776119403,1
87,66,9,138,5.666666666666667,7.909090909090909,1
86,65,9,138,5.672727272727273,7.938461538461539,1
85,64,9,138,5.678571428571429,7.96875,1
79,63,9,138,6.2105263157894735,7.523809523809524,1
78,62,9,138,6.206896551724138,7.548387096774194,1
76,61,9,138,6.305084745762712,7.475409836065574,1
75,60,9,138,6.3,7.5,1
74,59,9,138,6.295081967213115,7.52542372881356,1
74,58,8,138,6.193548387096774,7.655172413793103,1
74,57,8,138,6.095238095238095,7.7894736842105265,1
73,56,8,138,6.09375,7.821428571428571,1
73,55,8,138,6.0,7.963636363636364,1
72,54,8,138,6.0,8.0,1
72,53,8,138,5.91044776119403,8.150943396226415,1
72,52,8,138,5.823529411764706,8.307692307692308,1
72,51,8,138,5.739130434782608,8.470588235294118,1
71,50,8,138,5.742857142857143,8.52,1
70,49,8,138,5.746478873239437,8.571428571428571,1
69,48,8,138,5.75,8.625,1
69,47,8,138,5.671232876712328,8.808510638297872,1
69,46,8,138,5.594594594594595,9.0,1
69,45,8,138,5.52,9.2,1
69,44,8,138,5.447368421052632,9.409090909090908,1
68,43,8,138,5.454545454545454,9.488372093023257,1
68,42,8,138,5.384615384615385,9.714285714285714,1
68,41,8,138,5.316455696202532,9.951219512195122,1
67,40,8,138,5.325,10.05,1
63,39,8,138,5.555555555555555,9.692307692307692,1
63,38,8,138,5.487804878048781,9.947368421052632,1
62,37,8,138,5.493975903614458,10.054054054054054,1
56,36,8,138,5.857142857142857,9.333333333333334,1
55,35,8,138,5.858823529411764,9.428571428571429,1
49,34,8,138,6.209302325581396,8.647058823529411,1
45,33,8,138,6.413793103448276,8.181818181818182,1
44,32,8,138,6.409090909090909,8.25,1
43,31,8,138,6.404494382022472,8.32258064516129,1
42,30,8,138,6.4,8.4,1
42,29,8,138,6.329670329670329,8.689655172413794,1
42,28,7,138,6.260869565217392,9.0,1
41,27,7,138,6.258064516129032,9.11111111111111,1
40,26,7,138,6.25531914893617,9.23076923076923,1
39,25,7,138,6.252631578947368,9.36,1
39,24,7,138,6.1875,9.75,1
39,23,7,138,6.123711340206185,10.173913043478262,1
38,22,7,138,6.122448979591836,10.363636363636363,1
36,21,7,138,6.181818181818182,10.285714285714286,1
32,20,7,138,6.36,9.6,1
31,19,7,138,6.356435643564357,9.789473684210526,1
27,18,7,138,6.529411764705882,9.0,1
26,17,7,138,6.524271844660194,9.176470588235292,1
25,16,7,138,6.519230769230769,9.375,1
24,15,7,138,6.514285714285714,9.6,1
24,14,6,138,6.452830188679245,10.285714285714286,1
24,13,5,138,6.392523364485982,11.076923076923077,1
24,12,5,138,6.333333333333333,12.0,1
23,11,5,138,6.330275229357798,12.545454545454543,1
19,10,5,138,6.490909090909091,11.4,1
18,9,5,138,6.486486486486487,12.0,1
12,8,5,138,6.75,9.0,1
11,7,5,138,6.743362831858407,9.428571428571429,1
9,6,5,138,6.789473684210527,9.0,1
3,5,5,138,7.043478260869565,3.6,1
3,4,4,138,6.982758620689655,4.5,1
2,3,4,138,6.974358974358975,4.0,1
2,2,3,138,6.915254237288136,6.0,1
1,1,3,138,6.907563025210084,6.0,1
1,119,2,138,822.0,0.0504201680672268,0
1,118,2,138,411.0,0.0508474576271186,0
1,117,1,138,274.0,0.0512820512820512,0
1,116,1,138,205.5,0.0517241379310344,0
1,115,1,138,164.4,0.0521739130434782,0
0,114,1,138,138.0,0.0,0
0,113,1,138,118.28571428571428,0.0,0
0,112,1,138,103.5,0.0,0
0,111,1,138,92.0,0.0,0
0,110,1,138,82.8,0.0,0
0,109,1,138,75.27272727272727,0.0,0
152,119,10,152,0.0,7.663865546218488,0
152,118,10,152,0.0,7.728813559322034,0
152,117,10,152,0.0,7.794871794871795,0
152,116,10,152,0.0,7.862068965517241,0
146,115,10,152,7.2,7.617391304347826,0
145,114,10,152,7.0,7.631578947368421,0
144,113,10,152,6.857142857142857,7.646017699115045,0
144,113,9,152,6.857142857142857,7.646017699115045,0
143,112,9,152,6.75,7.660714285714286,0
143,111,9,152,6.0,7.72972972972973,0
142,110,9,152,6.0,7.745454545454545,0
141,109,9,152,6.0,7.761467889908257,0
141,108,9,152,5.5,7.833333333333333,0
141,107,9,152,5.076923076923077,7.906542056074766,0
141,106,9,152,4.714285714285714,7.981132075471698,0
141,105,9,152,4.4,8.057142857142857,0
141,104,9,152,4.125,8.134615384615385,0
141,103,9,152,3.882352941176471,8.21359223300971,0
140,102,9,152,4.0,8.235294117647058,0
139,101,9,152,4.105263157894737,8.257425742574258,0
139,100,9,152,3.9,8.34,0
135,99,9,152,4.857142857142857,8.181818181818182,0
135,98,8,152,4.636363636363637,8.26530612244898,0
135,97,8,152,4.434782608695652,8.350515463917526,0
135,96,8,152,4.25,8.4375,0
135,95,8,152,4.08,8.526315789473685,0
135,94,8,152,3.923076923076923,8.617021276595745,0
135,93,8,152,3.7777777777777777,8.709677419354838,0
135,92,8,152,3.642857142857143,8.804347826086957,0
134,91,8,152,3.724137931034482,8.835164835164836,0
133,90,8,152,3.8,8.866666666666667,0
129,89,8,152,4.451612903225806,8.696629213483146,0
128,88,8,152,4.5,8.727272727272727,0
128,87,8,152,4.363636363636363,8.827586206896552,0
128,86,8,152,4.235294117647059,8.930232558139535,0
127,85,8,152,4.285714285714286,8.964705882352941,0
127,84,8,152,4.166666666666667,9.071428571428571,0
124,83,8,152,4.54054054054054,8.963855421686747,0
123,82,8,152,4.578947368421052,9.0,0
122,81,8,152,4.615384615384615,9.037037037037036,0
121,80,8,152,4.65,9.075,0
120,79,8,152,4.682926829268292,9.113924050632912,0
119,78,8,152,4.714285714285714,9.153846153846152,0
119,77,8,152,4.604651162790698,9.272727272727272,0
118,76,8,152,4.636363636363637,9.31578947368421,0
117,75,8,152,4.666666666666667,9.36,0
116,74,8,152,4.695652173913044,9.405405405405403,0
116,73,8,152,4.595744680851064,9.534246575342468,0
115,72,8,152,4.625,9.583333333333334,0
115,71,8,152,4.530612244897959,9.71830985915493,0
109,70,8,152,5.16,9.342857142857143,0
109,69,8,152,5.0588235294117645,9.478260869565217,0
108,68,8,152,5.076923076923077,9.529411764705882,0
107,67,8,152,5.09433962264151,9.582089552238806,0
103,66,8,152,5.444444444444445,9.363636363636363,0
97,65,8,152,6.0,8.953846153846154,0
97,64,8,152,5.892857142857143,9.09375,0
96,63,8,152,5.894736842105263,9.142857142857142,0
95,62,8,152,5.896551724137931,9.193548387096774,0
94,61,8,152,5.898305084745763,9.245901639344265,0
92,60,8,152,6.0,9.2,0
92,59,7,152,5.901639344262295,9.35593220338983,0
91,58,7,152,5.903225806451613,9.413793103448276,0
91,57,7,152,5.809523809523809,9.578947368421051,0
91,56,7,152,5.71875,9.75,0
91,55,7,152,5.630769230769231,9.927272727272728,0
90,54,7,152,5.636363636363637,10.0,0
90,53,7,152,5.552238805970149,10.18867924528302,0
89,52,7,152,5.5588235294117645,10.26923076923077,0
88,51,7,152,5.565217391304348,10.352941176470589,0
87,50,7,152,5.571428571428571,10.44,0
87,49,7,152,5.492957746478873,10.653061224489797,0
86,48,7,152,5.5,10.75,0
85,47,7,152,5.506849315068493,10.851063829787234,0
85,46,7,152,5.4324324324324325,11.08695652173913,0
85,45,7,152,5.36,11.333333333333334,0
84,44,7,152,5.368421052631579,11.454545454545457,0
84,43,7,152,5.298701298701299,11.72093023255814,0
83,42,7,152,5.307692307692308,11.857142857142858,0
82,41,7,152,5.316455696202532,12.0,0
78,40,7,152,5.55,11.7,0
77,39,7,152,5.555555555555555,11.846153846153848,0
77,38,7,152,5.487804878048781,12.157894736842104,0
77,37,7,152,5.421686746987952,12.486486486486486,0
76,36,7,152,5.428571428571429,12.666666666666666,0
76,35,7,152,5.364705882352941,13.028571428571428,0
72,34,7,152,5.5813953488372094,12.705882352941176,0
72,33,7,152,5.517241379310345,13.090909090909092,0
66,32,7,152,5.863636363636363,12.375,0
62,31,7,152,6.067415730337078,12.0,0
61,30,7,152,6.066666666666666,12.2,0
60,29,7,152,6.065934065934066,12.413793103448276,0
54,28,7,152,6.391304347826087,11.571428571428571,0
54,27,6,152,6.32258064516129,12.0,0
52,26,6,152,6.382978723404255,12.0,0
51,25,6,152,6.378947368421053,12.24,0
51,24,6,152,6.3125,12.75,0
50,23,6,152,6.309278350515464,13.043478260869565,0
46,22,6,152,6.489795918367347,12.545454545454543,0
45,21,6,152,6.484848484848484,12.857142857142858,0
44,20,6,152,6.48,13.2,0
44,19,6,152,6.415841584158416,13.894736842105264,0
44,18,6,152,6.352941176470588,14.666666666666666,0
38,17,6,152,6.640776699029126,13.411764705882351,0
37,16,6,152,6.634615384615385,13.875,0
37,15,6,152,6.571428571428571,14.8,0
31,14,6,152,6.849056603773585,13.285714285714286,0
25,13,6,152,7.121495327102804,11.538461538461538,0
21,12,6,152,7.277777777777778,10.5,0
20,11,6,152,7.26605504587156,10.909090909090908,0
19,10,6,152,7.254545454545455,11.4,0
18,9,6,152,7.243243243243243,12.0,0
17,8,6,152,7.232142857142857,12.75,0
15,7,6,152,7.274336283185841,12.857142857142858,0
14,6,6,152,7.263157894736842,14.0,0
13,5,6,152,7.252173913043478,15.6,0
12,4,6,152,7.241379310344827,18.0,0
6,3,6,152,7.487179487179487,12.0,0
5,2,6,152,7.47457627118644,15.0,0
4,1,6,152,7.46218487394958,24.0,0
1,119,6,152,906.0,0.0504201680672268,1
0,118,6,152,456.0,0.0,1
146,119,10,147,6.0,7.361344537815126,0
145,118,10,147,6.0,7.372881355932203,0
144,117,10,147,6.0,7.384615384615385,0
144,116,10,147,4.5,7.448275862068965,0
142,115,10,147,6.0,7.408695652173913,0
141,114,10,147,6.0,7.421052631578948,0
141,113,10,147,5.142857142857143,7.486725663716814,0
140,112,10,147,5.25,7.5,0
140,111,10,147,4.666666666666667,7.567567567567567,0
138,110,10,147,5.4,7.527272727272727,0
138,109,10,147,4.909090909090909,7.596330275229357,0
138,108,10,147,4.5,7.666666666666667,0
138,107,10,147,4.153846153846154,7.738317757009346,0
137,106,10,147,4.285714285714286,7.754716981132075,0
136,105,10,147,4.4,7.771428571428571,0
136,104,10,147,4.125,7.846153846153846,0
136,103,10,147,3.882352941176471,7.922330097087379,0
136,102,10,147,3.6666666666666665,8.0,0
135,101,10,147,3.789473684210526,8.01980198019802,0
131,100,10,147,4.8,7.86,0
130,99,10,147,4.857142857142857,7.878787878787879,0
126,98,10,147,5.727272727272728,7.714285714285714,0
122,97,10,147,6.521739130434782,7.546391752577319,0
121,96,10,147,6.5,7.5625,0
117,95,10,147,7.2,7.389473684210526,0
113,94,10,147,7.846153846153846,7.212765957446808,0
107,93,10,147,8.88888888888889,6.903225806451613,0
107,92,10,147,8.571428571428571,6.978260869565218,0
106,91,10,147,8.482758620689655,6.989010989010989,0
105,90,10,147,8.4,7.0,0
104,89,10,147,8.32258064516129,7.01123595505618,0
103,89,10,147,8.516129032258064,6.943820224719101,0
102,88,10,147,8.4375,6.954545454545454,0
98,87,10,147,8.909090909090908,6.758620689655173,0
97,86,10,147,8.823529411764707,6.767441860465116,0
96,85,10,147,8.742857142857142,6.776470588235294,0
96,84,10,147,8.5,6.857142857142857,0
95,83,10,147,8.432432432432432,6.867469879518072,0
95,82,10,147,8.210526315789474,6.951219512195122,0
95,81,10,147,8.0,7.037037037037037,0
94,80,10,147,7.95,7.05,0
93,79,10,147,7.902439024390244,7.063291139240507,0
93,78,10,147,7.714285714285714,7.153846153846154,0
91,77,10,147,7.813953488372093,7.090909090909091,0
91,76,10,147,7.636363636363637,7.184210526315789,0
87,75,10,147,8.0,6.96,0
87,74,10,147,7.826086956521739,7.054054054054054,0
87,73,10,147,7.659574468085107,7.1506849315068495,0
86,72,10,147,7.625,7.166666666666667,0
86,71,10,147,7.469387755102041,7.267605633802817,0
85,70,10,147,7.44,7.285714285714286,0
84,69,10,147,7.411764705882353,7.304347826086956,0
80,68,10,147,7.730769230769231,7.0588235294117645,0
80,67,9,147,7.584905660377358,7.164179104477612,0
79,66,9,147,7.555555555555555,7.181818181818182,0
78,65,9,147,7.527272727272727,7.2,0
77,64,9,147,7.5,7.21875,0
73,63,9,147,7.7894736842105265,6.9523809523809526,0
71,62,9,147,7.862068965517241,6.870967741935484,0
67,61,9,147,8.135593220338983,6.590163934426229,0
67,60,9,147,8.0,6.7,0
67,59,9,147,7.868852459016393,6.813559322033898,0
67,59,9,147,7.868852459016393,6.813559322033898,0
66,58,9,147,7.838709677419355,6.827586206896552,0
65,57,9,147,7.809523809523809,6.842105263157895,0
61,56,9,147,8.0625,6.535714285714286,0
60,55,9,147,8.03076923076923,6.545454545454546,0
59,54,9,147,8.0,6.555555555555555,0
58,53,9,147,7.970149253731344,6.566037735849057,0
57,52,9,147,7.9411764705882355,6.576923076923077,0
56,51,9,147,7.913043478260869,6.588235294117647,0
54,50,9,147,7.9714285714285715,6.48,0
54,49,9,147,7.859154929577465,6.612244897959184,0
53,48,9,147,7.833333333333333,6.625,0
53,47,9,147,7.726027397260274,6.76595744680851,0
52,47,9,147,7.808219178082192,6.638297872340425,0
51,46,9,147,7.783783783783784,6.652173913043479,0
50,45,9,147,7.76,6.666666666666667,0
50,44,9,147,7.657894736842105,6.818181818181818,0
49,43,9,147,7.636363636363637,6.837209302325581,0
49,42,8,147,7.538461538461538,7.0,0
48,41,8,147,7.518987341772152,7.024390243902439,0
47,40,8,147,7.5,7.05,0
46,39,8,147,7.481481481481482,7.076923076923077,0
42,38,8,147,7.682926829268292,6.631578947368421,0
41,37,8,147,7.662650602409639,6.648648648648648,0
41,36,8,147,7.571428571428571,6.833333333333333,0
40,35,8,147,7.552941176470588,6.857142857142857,0
34,34,8,147,7.883720930232558,6.0,0
34,33,8,147,7.793103448275862,6.181818181818182,0
34,32,8,147,7.704545454545454,6.375,0
34,31,8,147,7.617977528089888,6.580645161290323,0
34,30,7,147,7.533333333333333,6.8,0
33,29,7,147,7.516483516483516,6.827586206896552,0
33,28,6,147,7.434782608695652,7.071428571428571,0
32,27,6,147,7.419354838709677,7.111111111111111,0
31,26,6,147,7.404255319148936,7.153846153846154,0
